""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"128","10699176","104753698","A & W","Restaurant","3214 LAKE SHORE BLVD W","43.59752","-79.52111","Pass","2","","2020-09-20","","","",""
"129","10699176","104755694","A & W","Restaurant","3214 LAKE SHORE BLVD W","43.59752","-79.52111","Pass","2","","2020-09-16","","","",""
"130","10664621","104723551","A & W 4458","Restaurant","1400 NEILSON RD, Unit-B1","43.80918","-79.22282","Pass","2","","2020-07-13","","","",""
"131","10621720","104672632","A & W RESTAURANT","Restaurant","1115 BLOOR ST W, Unit-4","43.65993","-79.43477","Pass","2","","2020-02-14","","","",""
"132","10587126","104644979","A + W","Restaurant","1277 YORK MILLS RD","43.76055","-79.32521","Pass","1","","2020-01-07","","","",""
"133","10681974","104746420","A I SUSHI","Restaurant","5085 SHEPPARD AVE E","43.79262","-79.24088","Pass","2","Operate food premise - equipment not arranged to permit maintenance in sanitary condition - Sec. 9","2020-09-04","M - Minor","Notice to Comply","",""
"134","10681974","104746420","A I SUSHI","Restaurant","5085 SHEPPARD AVE E","43.79262","-79.24088","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-09-04","M - Minor","Notice to Comply","",""
"135","10639975","104754985","A LA TURK","Restaurant","3443 YONGE ST","43.73358","-79.40423","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-09-22","S - Significant","Corrected During Inspection","",""
"136","10639975","104754985","A LA TURK","Restaurant","3443 YONGE ST","43.73358","-79.40423","Pass","3","Operate food premise - equipment not arranged to permit cleaning - Sec. 9","2020-09-22","M - Minor","Notice to Comply","",""
"137","10222572","104712542","A SUNSHINE RESTAURANT","Restaurant","796 SHEPPARD AVE E","43.76984","-79.37465","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-07-07","S - Significant","Corrected During Inspection","",""
"138","10222572","104712542","A SUNSHINE RESTAURANT","Restaurant","796 SHEPPARD AVE E","43.76984","-79.37465","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-07-07","M - Minor","Notice to Comply","",""
"139","10222572","104712542","A SUNSHINE RESTAURANT","Restaurant","796 SHEPPARD AVE E","43.76984","-79.37465","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-07-07","S - Significant","Corrected During Inspection","",""
"140","10659813","104646385","A and W","Food Take Out","2692 EGLINTON AVE E","43.73679","-79.24866","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2020-01-08","NA - Not Applicable","Notice to Comply","",""
"141","10675770","104689014","A&E VARIETY STORE","Food Store (Convenience/Variety)","1308 DANFORTH AVE","43.68235","-79.3297","Pass","1","","2020-03-12","","","",""
"142","10617814","104651845","A&W","Restaurant","85 DANFORTH AVE","43.67597","-79.35889","Pass","2","","2020-01-16","","","",""
"143","10639342","104649793","A&W","Food Court Vendor","900 DUFFERIN ST","43.65602","-79.43523","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-14","M - Minor","Notice to Comply","",""
"144","10639342","104649793","A&W","Food Court Vendor","900 DUFFERIN ST","43.65602","-79.43523","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2020-01-14","M - Minor","Notice to Comply","",""
"145","10639342","104787731","A&W","Food Court Vendor","900 DUFFERIN ST","43.65602","-79.43523","Pass","2","","2020-12-16","","","",""
"146","10659462","104654107","A&W","Restaurant","1118 FINCH AVE W, Unit-1","43.76733","-79.47478","Pass","2","","2020-01-17","","","",""
"147","10659617","104670717","A&W","Restaurant","659 DUPONT ST","43.67142","-79.42165","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-02-10","M - Minor","Notice to Comply","",""
"148","10719217","104775405","A&W","Restaurant","1606 DANFORTH AVE","43.68373","-79.32312","Pass","2","","2020-11-10","","","",""
"149","9021965","104714495","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-07-10","S - Significant","Corrected During Inspection","",""
"150","9021965","104714495","A-1 SWEET & RESTAURANT","Food Take Out","3300 MCNICOLL AVE, Unit-18","43.82073","-79.26102","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-07-10","M - Minor","Notice to Comply","",""
"151","9000239","104777863","A.C. RANCH CAFFE","Restaurant","1220 ST CLAIR AVE W","43.67785","-79.44478","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-11-17","M - Minor","Notice to Comply","",""
"152","9000247","104724724","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2020-07-27","M - Minor","Notice to Comply","",""
"153","9000247","104724724","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-07-27","M - Minor","Notice to Comply","",""
"154","9000247","104724724","A.R.K. MARKET","Food Store (Convenience/Variety)","31 ST DENNIS DR, Unit-133","43.71858","-79.32959","Pass","2","Operate food premise - appliances not arranged to permit cleaning - Sec. 9","2020-07-27","M - Minor","Notice to Comply","",""
"155","10617009","104653935","AANCH MODERNISTIC INDIAN CUISINE","Restaurant","259 WELLINGTON ST W","43.64496","-79.39078","Pass","3","","2020-10-20","","","",""
"156","10706707","104709342","ABA'S BAGEL COMPANY","Bakery","884 EGLINTON AVE W, Unit-A","43.70094","-79.42695","Pass","2","","2020-06-25","","","",""
"157","9000263","104748712","ABBIRAMI CATERING & TAKE-OUT","Food Take Out","2619 EGLINTON AVE E","43.73529","-79.25231","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-08-26","M - Minor","Notice to Comply","",""
"158","10409628","104668394","ABC ACADEMY","Child Care - Catered","1432 BAYVIEW AVE","43.70208","-79.37406","Pass","2","","2020-02-10","","","",""
"159","10479459","104687902","ABC ACADEMY","Child Care - Catered","20 MELROSE AVE","43.73266","-79.4054","Pass","2","","2020-03-10","","","",""
"160","10479466","104687908","ABC ACADEMY","Child Care - Catered","18 MELROSE AVE","43.733","-79.40505","Pass","2","","2020-03-10","","","",""
"161","10508464","104658046","ABC ACADEMY","Child Care - Catered","235 MCRAE DR","43.7088","-79.36462","Pass","3","","2020-01-24","","","",""
"162","10656266","104672468","ABC ACADEMY","Child Care - Catered","1923 QUEEN ST E","43.66894","-79.30404","Pass","2","","2020-02-14","","","",""
"163","10421823","104718302","ABERDEEN MARKET","Fish Shop","2330 EGLINTON AVE W","43.69276","-79.46555","Pass","2","","2020-07-16","","","",""
"164","10324725","104660903","ABSOLUTE BAKERY","Bakery","589 PARLIAMENT ST","43.66755","-79.36916","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-01-29","S - Significant","Corrected During Inspection","",""
"165","10324725","104660903","ABSOLUTE BAKERY","Bakery","589 PARLIAMENT ST","43.66755","-79.36916","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2020-01-29","M - Minor","Notice to Comply","",""
"166","10324725","104660903","ABSOLUTE BAKERY","Bakery","589 PARLIAMENT ST","43.66755","-79.36916","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-29","S - Significant","Corrected During Inspection","",""
"167","10324725","104660903","ABSOLUTE BAKERY","Bakery","589 PARLIAMENT ST","43.66755","-79.36916","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-29","M - Minor","Notice to Comply","",""
"168","9010089","104656992","ABSOLUTELY FAMISHED CATERING","Food Caterer","3974 CHESSWOOD DR","43.75708","-79.47526","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-30","M - Minor","Notice to Comply","",""
"169","10696923","104646430","ABURI HANA","Restaurant","102 YORKVILLE AVE","43.67107","-79.39255","Pass","2","","2020-01-07","","","",""
"170","10391330","104673650","ACQUA FINE FOODS","Food Caterer","671 THE QUEENSWAY","43.62704","-79.49903","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-18","M - Minor","Notice to Comply","",""
"171","10367201","104705930","ACR HOT ROTI & DOUBLES","Food Take Out","2680 LAWRENCE AVE E","43.75248","-79.26219","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-06-23","M - Minor","Notice to Comply","",""
"172","10367201","104705930","ACR HOT ROTI & DOUBLES","Food Take Out","2680 LAWRENCE AVE E","43.75248","-79.26219","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-06-23","M - Minor","Notice to Comply","",""
"173","9000306","104654316","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","","2020-11-19","","","",""
"174","9000306","104634193","ACROSS BOUNDARIES","Serving Kitchen","51 CLARKSON AVE","43.69704","-79.46287","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-15","M - Minor","Notice to Comply","",""
"175","10442626","104649700","ACTIVE KIDS ZONE","Serving Kitchen","951 ALNESS ST","43.78054","-79.47574","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-14","NA - Not Applicable","Notice to Comply","",""
"176","10442626","104649700","ACTIVE KIDS ZONE","Serving Kitchen","951 ALNESS ST","43.78054","-79.47574","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-14","M - Minor","Notice to Comply","",""
"177","9000316","104671451","ADATH ISRAEL CONGREGATION","Serving Kitchen","37 SOUTHBOURNE AVE, Unit -Bsmt","43.73855","-79.43123","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2020-02-13","S - Significant","Corrected During Inspection","",""
"178","10614884","104671453","ADATH ISRAEL CONGREGATION - CATERING KITCHEN","Food Caterer","37 SOUTHBOURNE AVE","43.73855","-79.43123","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2020-02-13","M - Minor","Notice to Comply","",""
"179","10713775","104746196","ADEEB CONVENIENCE STORE","Food Store (Convenience/Variety)","7 BONIS AVE, Bldg-7","43.78347","-79.29895","Pass","1","","2020-09-04","","","",""
"180","9000320","104682738","ADEGA RESTAURANT","Restaurant","33 ELM ST","43.65733","-79.38327","Pass","3","","2020-03-03","","","",""
"181","9052471","104649825","ADELINE'S LODGE","Retirement Homes(Licensed)","379 LAKE PROMENADE","43.58791","-79.53867","Pass","3","","2020-01-14","","","",""
"182","10608415","104759559","ADEPA AFRICAN GROCERY","Supermarket","106 HUMBER COLLEGE BLVD, Unit-5","43.7312","-79.60061","Pass","2","","2020-10-01","","","",""
"183","10479160","104683604","ADI BIRYANI & KABOB HOUSE","Restaurant","462 BIRCHMOUNT RD","43.70729","-79.2696","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-11","M - Minor","Notice to Comply","",""
"184","10497005","104721083","ADONIS","Supermarket","20 ASHTONBEE RD","43.7294","-79.29099","Pass","3","","2020-07-20","","","",""
"185","10433028","104724001","ADRIANO'S PIZZA & PASTA","Food Take Out","3329 LAKE SHORE BLVD W","43.59621","-79.5251","Pass","2","","2020-07-24","","","",""
"186","10466432","104670264","AFGHAN CUISINE","Restaurant","66 OVERLEA BLVD","43.70806","-79.34298","Pass","3","","2020-02-18","","","",""
"187","10721138","104785778","AFGHAN KABOB RESTAURANT","Restaurant","4379 KINGSTON RD, Unit-0","43.76519","-79.19109","Pass","2","","2020-11-03","","","",""
"188","10685333","104648006","AFGHAN KEBOB CUISINE","Restaurant","2298 ISLINGTON AVE, Bldg-0","43.71533","-79.55585","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-10","M - Minor","Notice to Comply","",""
"189","10685333","104729234","AFGHAN KEBOB CUISINE","Restaurant","2298 ISLINGTON AVE, Bldg-0","43.71533","-79.55585","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-08-04","M - Minor","Notice to Comply","",""
"190","10685333","104729234","AFGHAN KEBOB CUISINE","Restaurant","2298 ISLINGTON AVE, Bldg-0","43.71533","-79.55585","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-08-04","M - Minor","Notice to Comply","",""
"191","10659503","104728112","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2020-07-31","M - Minor","Notice to Comply","",""
"192","10659503","104728112","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","Food premise not maintained with smooth floor surface where utensils cleaned - Sec. 7(1)(c)(ii)","2020-07-31","M - Minor","Notice to Comply","",""
"193","10659503","104728112","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2020-07-31","M - Minor","Corrected During Inspection","",""
"194","10664624","104713453","AFRICAN CHOP BAR","Restaurant","2503 FINCH AVE W, Bldg-0","43.74954","-79.55324","Pass","2","FAIL TO REMOVE WASTES WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2020-07-08","S - Significant","Corrected During Inspection","",""
"195","10664624","104713453","AFRICAN CHOP BAR","Restaurant","2503 FINCH AVE W, Bldg-0","43.74954","-79.55324","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-07-08","M - Minor","Notice to Comply","",""
"196","10684734","104682591","AFRICAN DELIGHT CAFE & RESTAURANT","Restaurant","1180 BLOOR ST W","43.65953","-79.43743","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-03","M - Minor","Notice to Comply","",""
"197","10684734","104682591","AFRICAN DELIGHT CAFE & RESTAURANT","Restaurant","1180 BLOOR ST W","43.65953","-79.43743","Pass","3","USE TOWEL NOT IN GOOD REPAIR FOR CLEANING UTENSILS - SEC. 16(A)","2020-03-03","M - Minor","Notice to Comply","",""
"198","10684734","104682591","AFRICAN DELIGHT CAFE & RESTAURANT","Restaurant","1180 BLOOR ST W","43.65953","-79.43743","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-03-03","S - Significant","Corrected During Inspection","",""
"199","10684734","104682591","AFRICAN DELIGHT CAFE & RESTAURANT","Restaurant","1180 BLOOR ST W","43.65953","-79.43743","Pass","3","Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ","2020-03-03","M - Minor","Notice to Comply","",""
"200","10684734","104682591","AFRICAN DELIGHT CAFE & RESTAURANT","Restaurant","1180 BLOOR ST W","43.65953","-79.43743","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-03-03","M - Minor","Notice to Comply","",""
"201","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2020-02-21","M - Minor","Notice to Comply","",""
"202","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-02-21","S - Significant","Notice to Comply","",""
"203","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5)","2020-02-21","NA - Not Applicable","Notice to Comply","",""
"204","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","Fail to sanitize multi-service articles after use - Sec. 21(1)","2020-02-21","S - Significant","Notice to Comply","",""
"205","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2020-02-21","S - Significant","Notice to Comply","",""
"206","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","USE TOWEL NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A)","2020-02-21","M - Minor","Notice to Comply","",""
"207","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2020-02-21","M - Minor","Notice to Comply","",""
"208","10600920","104676453","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-02-21","NA - Not Applicable","Notice to Comply","",""
"209","10600920","104676969","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","","2020-02-28","","","",""
"210","10399667","104609204","AFRICAN PALACE RESTAURANT","Restaurant","977 BLOOR ST W","43.66116","-79.42905","Pass","2","","2020-02-27","","","",""
"211","10399667","104690149","AFRICAN PALACE RESTAURANT","Restaurant","977 BLOOR ST W","43.66116","-79.42905","Pass","2","","2020-03-13","","","",""
"212","10407723","104653468","AFRICAN PLAYER RESTAURANT","Restaurant","1297 WESTON RD","43.6894","-79.49595","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-17","NA - Not Applicable","Notice to Comply","",""
